TOTAL_QUANTITY,PRACTICE_CODE,ITEMS,CHEMICAL_SUBSTANCE_BNF_DESCR,BNF_CHAPTER_PLUS_CODE,POSTCODE,YEAR_MONTH,NIC,ADQUSAGE,PRACTICE_NAME,ACTUAL_COST,BNF_DESCRIPTION,QUANTITY,PRACTICE_LATITUDE,PRACTICE_LONGITUDE
168,F84083,3,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jun,9.03,112,BETHNAL GREEN HEALTH CTR.,9.0672,Metformin 1g modified-release tablets,56,51.5269199,-0.06426
462,F84118,33,Metformin hydrochloride,06: Endocrine System,E3 4NE,24-Jun,14.52,154,WELLINGTON WAY HEALTH CENTRE,18.2292,Metformin 500mg modified-release tablets,14,51.52589465,-0.02501745
8736,F84698,39,Metformin hydrochloride,06: Endocrine System,E14 0PU,24-Jun,205.92,2912,ABERFELDY PRACTICE,165.29416,Metformin 500mg tablets,224,51.51448982,-0.004900067
14336,F84647,64,Metformin hydrochloride,06: Endocrine System,E14 3PG,24-Jun,337.92,4778.66666,ROSERTON STREET SURGERY,271.25195,Metformin 500mg tablets,224,51.4983713,-0.01008765
112,F84062,8,Metformin hydrochloride,06: Endocrine System,E14 6PG,24-Jun,5.76,56,THE CHRISP STREET HTH CTR,6.37133,Sukkarto SR 750mg tablets,14,51.5141762,-0.0143071
56,F84656,1,Metformin hydrochloride,06: Endocrine System,E14 9WU,24-Jun,2.48,18.66667,DOCKLANDS MEDICAL CENTRE,2.36845,Sukkarto SR 500mg tablets,56,51.4911493,-0.0211539
112,F84081,2,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jun,6.02,74.66667,THE SPITALFIELDS PRACTICE,6.0448,Metformin 1g modified-release tablets,56,51.5173976,-0.0696235
60,F84039,1,Metformin hydrochloride/vildagliptin,06: Endocrine System,E1 8ZF,24-Jun,35.68,0,GOODMAN'S FIELD HEALTH CENTRE,33.90918,Vildagliptin 50mg / Metformin 1g tablets,60,51.5130236,-0.0687569
1512,F84718,108,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jun,35.64,504,THE BLITHEHALE MED.CTR.,40.6641,Metformin 500mg tablets,14,51.52377,-0.0651999
5376,Y03023,24,Metformin hydrochloride,06: Endocrine System,E3 3FF,24-Jun,167.04,1792,ST ANDREWS HEALTH CENTRE,167.3376,Metformin 500mg modified-release tablets,224,51.5238708,-0.014907
2016,F84034,12,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jun,47.52,672,ST.STEPHENS HEALTH CENTRE,38.18201,Metformin 500mg tablets,168,51.5321726,-0.03100495
19712,F84123,88,Metformin hydrochloride,06: Endocrine System,E2 0FA,24-Jun,464.64,6570.66666,SUTTONS WHARF HEALTH CENTRE,372.97143,Metformin 500mg tablets,224,51.5291892,-0.0417677
252,F84083,1,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jun,5.94,84,BETHNAL GREEN HEALTH CTR.,4.76655,Metformin 500mg tablets,252,51.5269199,-0.06426
616,F84083,11,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jun,19.14,205.33333,BETHNAL GREEN HEALTH CTR.,19.2764,Metformin 500mg modified-release tablets,56,51.5269199,-0.06426
11648,F84051,52,Metformin hydrochloride,06: Endocrine System,E2 7QU,24-Jun,274.56,3882.66666,STROUTS PLACE MEDICAL CENTRE,220.39221,Metformin 500mg tablets,224,51.52948,-0.0741499
672,F84016,32,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jun,10.88,380.8,THE MISSION PRACTICE,12.30474,Metformin 850mg tablets,21,51.53137,-0.05648
112,F84034,1,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jun,12.8,56,ST.STEPHENS HEALTH CENTRE,12.17268,Metformin 750mg modified-release tablets,112,51.5321726,-0.03100495
112,F84055,8,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jun,2.64,37.33333,THE GROVE ROAD SURGERY,3.01216,Metformin 500mg tablets,14,51.52979,-0.03887
1792,F84647,8,Metformin hydrochloride,06: Endocrine System,E14 3PG,24-Jun,55.68,597.33333,ROSERTON STREET SURGERY,55.7792,Metformin 500mg modified-release tablets,224,51.4983713,-0.01008765
700,F84062,25,Metformin hydrochloride,06: Endocrine System,E14 6PG,24-Jun,21.75,233.33333,THE CHRISP STREET HTH CTR,24.56,Metformin 500mg modified-release tablets,28,51.5141762,-0.0143071
504,F84747,2,Metformin hydrochloride,06: Endocrine System,E14 8JH,24-Jun,11.88,168,THE BARKANTINE PRACTICE,9.5331,Metformin 500mg tablets,252,51.50071373,-0.025713573
238,F84718,17,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jun,3.91,134.86667,THE BLITHEHALE MED.CTR.,5.04022,Metformin 850mg tablets,14,51.52377,-0.0651999
238,F84034,17,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jun,7.48,79.33333,ST.STEPHENS HEALTH CENTRE,9.3908,Metformin 500mg modified-release tablets,14,51.5321726,-0.03100495
134,F84055,1,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jun,4.16,44.66667,THE GROVE ROAD SURGERY,4.2724,Metformin 500mg modified-release tablets,134,51.52979,-0.03887
252,F84710,1,Metformin hydrochloride,06: Endocrine System,E14 3BQ,24-Jun,7.83,84,ISLAND HEALTH,7.9424,Metformin 500mg modified-release tablets,252,51.4953206,-0.0131985
112,F84012,1,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jun,12.8,74.66667,ALBION HEALTH CENTRE,12.17268,Glucophage SR 1000mg tablets,112,51.51994993,-0.057492667
168,F84081,3,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jun,2.73,95.2,THE SPITALFIELDS PRACTICE,2.22219,Metformin 850mg tablets,56,51.5173976,-0.0696235
336,F84123,2,Metformin hydrochloride,06: Endocrine System,E2 0FA,24-Jun,10.44,112,SUTTONS WHARF HEALTH CENTRE,10.4648,Metformin 500mg modified-release tablets,168,51.5291892,-0.0417677
28,F84718,1,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jun,1.51,18.66667,THE BLITHEHALE MED.CTR.,1.6224,Metformin 1g modified-release tablets,28,51.52377,-0.0651999
10976,Y03023,98,Metformin hydrochloride,06: Endocrine System,E3 3FF,24-Jun,258.72,3658.66666,ST ANDREWS HEALTH CENTRE,208.28487,Metformin 500mg tablets,112,51.5238708,-0.014907
28,F84034,1,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jun,1.51,18.66667,ST.STEPHENS HEALTH CENTRE,1.6224,Metformin 1g modified-release tablets,28,51.5321726,-0.03100495
1274,F84031,91,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jun,30.03,424.66667,THE JUBILEE STREET PRACTICE LTD,34.26327,Metformin 500mg tablets,14,51.5135999,-0.05055
168,F84031,2,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jun,7.44,56,THE JUBILEE STREET PRACTICE LTD,7.29296,Sukkarto SR 500mg tablets,84,51.5135999,-0.05055
399,F84012,57,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jun,9.69,133,ALBION HEALTH CENTRE,14.16231,Metformin 500mg tablets,7,51.51994993,-0.057492667
1008,F84087,18,Metformin hydrochloride,06: Endocrine System,E1 4FG,24-Jun,44.64,336,HARFORD HEALTH CENTRE,42.63217,Sukkarto SR 500mg tablets,56,51.51835505,-0.03830635
4816,F84051,43,Metformin hydrochloride,06: Endocrine System,E2 7QU,24-Jun,113.52,1605.33333,STROUTS PLACE MEDICAL CENTRE,91.3903,Metformin 500mg tablets,112,51.52948,-0.0741499
112,F84051,2,Metformin hydrochloride,06: Endocrine System,E2 7QU,24-Jun,3.48,37.33333,STROUTS PLACE MEDICAL CENTRE,3.5048,Metformin 500mg modified-release tablets,56,51.52948,-0.0741499
112,F84016,1,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jun,4.96,37.33333,THE MISSION PRACTICE,4.72451,Sukkarto SR 500mg tablets,112,51.53137,-0.05648
100,F84044,1,Metformin hydrochloride,06: Endocrine System,E3 2AT,24-Jun,2.36,33.33333,HARLEY GROVE MEDICAL CTR.,2.00125,Metformin 500mg tablets,100,51.5285212,-0.0288617
168,Y03023,2,Metformin hydrochloride,06: Endocrine System,E3 3FF,24-Jun,5.22,56,ST ANDREWS HEALTH CENTRE,5.4448,Metformin 500mg modified-release tablets,84,51.5238708,-0.014907
2100,F84034,150,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jun,49.5,700,ST.STEPHENS HEALTH CENTRE,56.47792,Metformin 500mg tablets,14,51.5321726,-0.03100495
336,F84710,2,Metformin hydrochloride,06: Endocrine System,E14 3BQ,24-Jun,18.06,224,ISLAND HEALTH,18.0848,Metformin 1g modified-release tablets,168,51.4953206,-0.0131985
2212,F84656,79,Metformin hydrochloride,06: Endocrine System,E14 9WU,24-Jun,52.14,737.33333,DOCKLANDS MEDICAL CENTRE,42.71048,Metformin 500mg tablets,28,51.4911493,-0.0211539
56,F84079,1,Metformin hydrochloride/sitagliptin,06: Endocrine System,E1W 2RL,24-Jun,13.33,28,THE WAPPING GROUP PRACTICE,10.68123,Metformin 1g / Sitagliptin 50mg tablets,56,51.50533401,-0.058222367
840,F84079,3,Metformin hydrochloride,06: Endocrine System,E1W 2RL,24-Jun,19.8,280,THE WAPPING GROUP PRACTICE,15.88437,Metformin 500mg tablets,280,51.50533401,-0.058222367
186,F84031,1,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jun,4.38,62,THE JUBILEE STREET PRACTICE LTD,3.61799,Metformin 500mg tablets,186,51.5135999,-0.05055
336,F84114,3,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jun,18.06,224,CITY SQUARE MEDICAL GROUP,18.0972,Metformin 1g modified-release tablets,112,51.5139726,-0.0550705
560,F84123,2,Metformin hydrochloride,06: Endocrine System,E2 0FA,24-Jun,13.2,186.66667,SUTTONS WHARF HEALTH CENTRE,10.58958,Metformin 500mg tablets,280,51.5291892,-0.0417677
112,F84083,8,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jun,212,74.66667,BETHNAL GREEN HEALTH CTR.,170.57596,Metformin 1g tablets,14,51.5269199,-0.06426
168,F84083,2,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jun,5.22,56,BETHNAL GREEN HEALTH CTR.,5.4448,Metformin 500mg modified-release tablets,84,51.5269199,-0.06426
168,F84016,3,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jun,2.73,95.2,THE MISSION PRACTICE,2.22219,Metformin 850mg tablets,56,51.53137,-0.05648
168,F84647,2,Metformin hydrochloride,06: Endocrine System,E14 3PG,24-Jun,5.22,56,ROSERTON STREET SURGERY,5.4448,Metformin 500mg modified-release tablets,84,51.4983713,-0.01008765
1960,F84062,35,Metformin hydrochloride,06: Endocrine System,E14 6PG,24-Jun,46.2,653.33333,THE CHRISP STREET HTH CTR,37.41073,Metformin 500mg tablets,56,51.5141762,-0.0143071
112,F84031,8,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jun,4.96,37.33333,THE JUBILEE STREET PRACTICE LTD,5.61131,Sukkarto SR 500mg tablets,14,51.5135999,-0.05055
3584,F84114,16,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jun,111.36,1194.66667,CITY SQUARE MEDICAL GROUP,111.5584,Metformin 500mg modified-release tablets,224,51.5139726,-0.0550705
588,F84081,7,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jun,9.59,333.2,THE SPITALFIELDS PRACTICE,8.46227,Metformin 850mg tablets,84,51.5173976,-0.0696235
462,F84039,22,Metformin hydrochloride,06: Endocrine System,E1 8ZF,24-Jun,11,154,GOODMAN'S FIELD HEALTH CENTRE,11.27678,Metformin 500mg tablets,21,51.5130236,-0.0687569
112,F84039,1,Metformin hydrochloride,06: Endocrine System,E1 8ZF,24-Jun,4.96,37.33333,GOODMAN'S FIELD HEALTH CENTRE,4.72451,Sukkarto SR 500mg tablets,112,51.5130236,-0.0687569
3024,F84055,9,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jun,71.28,1008,THE GROVE ROAD SURGERY,57.16141,Metformin 500mg tablets,336,51.52979,-0.03887
112,F84055,8,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jun,3.52,37.33333,THE GROVE ROAD SURGERY,4.4192,Metformin 500mg modified-release tablets,14,51.52979,-0.03887
180,F84062,1,Metformin hydrochloride,06: Endocrine System,E14 6PG,24-Jun,4.24,60,THE CHRISP STREET HTH CTR,3.50594,Metformin 500mg tablets,180,51.5141762,-0.0143071
1680,F84031,6,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jun,39.6,560,THE JUBILEE STREET PRACTICE LTD,31.76874,Metformin 500mg tablets,280,51.5135999,-0.05055
224,F84114,2,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jun,25.6,112,CITY SQUARE MEDICAL GROUP,24.34536,Metformin 750mg modified-release tablets,112,51.5139726,-0.0550705
210,F84114,5,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jun,4.95,70,CITY SQUARE MEDICAL GROUP,4.52379,Metformin 500mg tablets,42,51.5139726,-0.0550705
56,F84718,4,Metformin hydrochloride/sitagliptin,06: Endocrine System,E2 6JA,24-Jun,13.32,28,THE BLITHEHALE MED.CTR.,11.11042,Metformin 1g / Sitagliptin 50mg tablets,14,51.52377,-0.0651999
168,F84718,12,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jun,9,112,THE BLITHEHALE MED.CTR.,10.3488,Metformin 1g modified-release tablets,14,51.52377,-0.0651999
609,F84051,29,Metformin hydrochloride,06: Endocrine System,E2 7QU,24-Jun,9.86,345.1,STROUTS PLACE MEDICAL CENTRE,11.15117,Metformin 850mg tablets,21,51.52948,-0.0741499
60,F84016,1,Metformin hydrochloride/vildagliptin,06: Endocrine System,E2 9LS,24-Jun,35.68,0,THE MISSION PRACTICE,33.90918,Vildagliptin 50mg / Metformin 1g tablets,60,51.53137,-0.05648
252,F84044,1,Metformin hydrochloride,06: Endocrine System,E3 2AT,24-Jun,5.94,84,HARLEY GROVE MEDICAL CTR.,4.76655,Metformin 500mg tablets,252,51.5285212,-0.0288617
560,F84025,2,Metformin hydrochloride,06: Endocrine System,E14 0EY,24-Jun,13.2,186.66667,GOUGH WALK PRACTICE,10.58958,Metformin 500mg tablets,280,51.51021763,-0.012408367
1344,F84012,12,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jul,50.64,448,ALBION HEALTH CENTRE,50.7888,Metformin 500mg modified-release tablets,112,51.51994993,-0.057492667
256,F84114,1,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jul,7.68,85.33333,CITY SQUARE MEDICAL GROUP,6.2589,Metformin 500mg tablets,256,51.5139726,-0.0550705
1624,F84114,58,Metformin hydrochloride,06: Endocrine System,E1 2QA,24-Jul,61.48,541.33333,CITY SQUARE MEDICAL GROUP,67.9992,Metformin 500mg modified-release tablets,28,51.5139726,-0.0550705
840,F84718,40,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jul,25.2,280,THE BLITHEHALE MED.CTR.,24.66419,Metformin 500mg tablets,21,51.52377,-0.0651999
252,F84083,18,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jul,4.68,142.8,BETHNAL GREEN HEALTH CTR.,5.76872,Metformin 850mg tablets,14,51.5269199,-0.06426
112,F84016,8,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jul,2.08,63.46667,THE MISSION PRACTICE,2.56388,Metformin 850mg tablets,14,51.53137,-0.05648
1848,F84710,11,Metformin hydrochloride,06: Endocrine System,E14 3BQ,24-Jul,55.44,616,ISLAND HEALTH,44.50643,Metformin 500mg tablets,168,51.4953206,-0.0131985
504,F84710,36,Metformin hydrochloride,06: Endocrine System,E14 3BQ,24-Jul,15.12,168,ISLAND HEALTH,16.14732,Metformin 500mg tablets,14,51.4953206,-0.0131985
224,Y03023,1,Metformin hydrochloride,06: Endocrine System,E3 3FF,24-Jul,13.84,74.66667,ST ANDREWS HEALTH CENTRE,13.16075,Sukkarto SR 500mg tablets,224,51.5238708,-0.014907
168,F84079,2,Metformin hydrochloride,06: Endocrine System,E1W 2RL,24-Jul,6.34,56,THE WAPPING GROUP PRACTICE,6.5648,Metformin 500mg modified-release tablets,84,51.50533401,-0.058222367
236,F84012,1,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jul,7.08,78.66667,ALBION HEALTH CENTRE,5.7787,Metformin 500mg tablets,236,51.51994993,-0.057492667
84,F84087,1,Metformin hydrochloride,06: Endocrine System,E1 4FG,24-Jul,9.6,42,HARFORD HEALTH CENTRE,9.23264,Metformin 750mg modified-release tablets,84,51.51835505,-0.03830635
29008,F84087,259,Metformin hydrochloride,06: Endocrine System,E1 4FG,24-Jul,870.24,9669.33332,HARFORD HEALTH CENTRE,699.68659,Metformin 500mg tablets,112,51.51835505,-0.03830635
56,F84081,1,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jul,80.58,37.33333,THE SPITALFIELDS PRACTICE,64.5026,Metformin 1g tablets,56,51.5173976,-0.0696235
1260,F84039,90,Metformin hydrochloride,06: Endocrine System,E1 8ZF,24-Jul,86.4,840,GOODMAN'S FIELD HEALTH CENTRE,96.516,Metformin 1g modified-release tablets,14,51.5130236,-0.0687569
161,F84696,23,Metformin hydrochloride,06: Endocrine System,E3 5JD,24-Jul,4.83,53.66667,TREDEGAR PRACTICE,6.45077,Metformin 500mg tablets,7,51.53114,-0.03161
672,F84055,4,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jul,20.16,224,THE GROVE ROAD SURGERY,16.18416,Metformin 500mg tablets,168,51.52979,-0.03887
3920,F84698,35,Metformin hydrochloride,06: Endocrine System,E14 0PU,24-Jul,117.6,1306.66667,ABERFELDY PRACTICE,94.55224,Metformin 500mg tablets,112,51.51448982,-0.004900067
504,F84710,2,Metformin hydrochloride,06: Endocrine System,E14 3BQ,24-Jul,15.12,168,ISLAND HEALTH,12.12572,Metformin 500mg tablets,252,51.4953206,-0.0131985
1792,F84054,16,Metformin hydrochloride,06: Endocrine System,E14 8HQ,24-Jul,53.76,597.33333,THE LIMEHOUSE PRACTICE,43.22388,Metformin 500mg tablets,112,51.5112472,-0.0287506
112,F84656,1,Metformin hydrochloride,06: Endocrine System,E14 9WU,24-Jul,12.8,56,DOCKLANDS MEDICAL CENTRE,12.17272,Metformin 750mg modified-release tablets,112,51.4911493,-0.0211539
112,F84087,8,Metformin hydrochloride,06: Endocrine System,E1 4FG,24-Jul,7.68,74.66667,HARFORD HEALTH CENTRE,8.5792,Metformin 1g modified-release tablets,14,51.51835505,-0.03830635
10864,F84081,388,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jul,325.92,3621.33333,THE SPITALFIELDS PRACTICE,265.65319,Metformin 500mg tablets,28,51.5173976,-0.0696235
168,F84081,8,Metformin hydrochloride,06: Endocrine System,E1 5PB,24-Jul,6.32,56,THE SPITALFIELDS PRACTICE,7.2192,Metformin 500mg modified-release tablets,21,51.5173976,-0.0696235
252,F84083,12,Metformin hydrochloride,06: Endocrine System,E2 6LL,24-Jul,4.68,142.8,BETHNAL GREEN HEALTH CTR.,5.09432,Metformin 850mg tablets,21,51.5269199,-0.06426
1680,F84044,15,Metformin hydrochloride,06: Endocrine System,E3 2AT,24-Jul,63.3,560,HARLEY GROVE MEDICAL CTR.,63.486,Metformin 500mg modified-release tablets,112,51.5285212,-0.0288617
4144,Y03023,37,Metformin hydrochloride,06: Endocrine System,E3 3FF,24-Jul,156.14,1381.33333,ST ANDREWS HEALTH CENTRE,156.5988,Metformin 500mg modified-release tablets,112,51.5238708,-0.014907
1344,F84118,6,Metformin hydrochloride,06: Endocrine System,E3 4NE,24-Jul,50.64,448,WELLINGTON WAY HEALTH CENTRE,50.7144,Metformin 500mg modified-release tablets,224,51.52589465,-0.02501745
3136,F84034,14,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jul,118.16,1045.33333,ST.STEPHENS HEALTH CENTRE,118.3336,Metformin 500mg modified-release tablets,224,51.5321726,-0.03100495
224,F84696,2,Metformin hydrochloride,06: Endocrine System,E3 5JD,24-Jul,15.32,149.33333,TREDEGAR PRACTICE,15.3448,Metformin 1g modified-release tablets,112,51.53114,-0.03161
448,F84025,4,Metformin hydrochloride,06: Endocrine System,E14 0EY,24-Jul,8.32,253.86667,GOUGH WALK PRACTICE,6.70831,Metformin 850mg tablets,112,51.51021763,-0.012408367
336,F84698,2,Metformin hydrochloride,06: Endocrine System,E14 0PU,24-Jul,22.98,224,ABERFELDY PRACTICE,23.0048,Metformin 1g modified-release tablets,168,51.51448982,-0.004900067
7840,F84656,35,Metformin hydrochloride,06: Endocrine System,E14 9WU,24-Jul,235.2,2613.33333,DOCKLANDS MEDICAL CENTRE,188.67049,Metformin 500mg tablets,224,51.4911493,-0.0211539
560,F84079,2,Metformin hydrochloride,06: Endocrine System,E1W 2RL,24-Jul,16.8,186.66667,THE WAPPING GROUP PRACTICE,13.47026,Metformin 500mg tablets,280,51.50533401,-0.058222367
168,F84031,1,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jul,10.38,56,THE JUBILEE STREET PRACTICE LTD,9.87366,Sukkarto SR 500mg tablets,168,51.5135999,-0.05055
224,F84123,2,Metformin hydrochloride,06: Endocrine System,E2 0FA,24-Jul,15.32,149.33333,SUTTONS WHARF HEALTH CENTRE,15.3448,Metformin 1g modified-release tablets,112,51.5291892,-0.0417677
240,F84016,2,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jul,7.2,80,THE MISSION PRACTICE,5.98714,Metformin 500mg tablets,120,51.53137,-0.05648
7364,F84025,263,Metformin hydrochloride,06: Endocrine System,E14 0EY,24-Jul,220.92,2454.66666,GOUGH WALK PRACTICE,180.06904,Metformin 500mg tablets,28,51.51021763,-0.012408367
336,F84698,3,Metformin hydrochloride,06: Endocrine System,E14 0PU,24-Jul,12.66,112,ABERFELDY PRACTICE,12.6972,Metformin 500mg modified-release tablets,112,51.51448982,-0.004900067
600,F84718,1,Metformin hydrochloride,06: Endocrine System,E2 6JA,24-Jul,89.8,40,THE BLITHEHALE MED.CTR.,89.8124,Metformin 500mg/5ml oral solution sugar free,600,51.52377,-0.0651999
112,F84118,2,Metformin hydrochloride,06: Endocrine System,E3 4NE,24-Jul,2.08,63.46667,WELLINGTON WAY HEALTH CENTRE,1.68948,Metformin 850mg tablets,56,51.52589465,-0.02501745
720,F84055,2,Metformin hydrochloride,06: Endocrine System,E3 5TW,24-Jul,21.6,240,THE GROVE ROAD SURGERY,17.51182,Metformin 500mg tablets,360,51.52979,-0.03887
4032,F84025,12,Metformin hydrochloride,06: Endocrine System,E14 0EY,24-Jul,120.96,1344,GOUGH WALK PRACTICE,96.95614,Metformin 500mg tablets,336,51.51021763,-0.012408367
210,F84031,5,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jul,6.3,70,THE JUBILEE STREET PRACTICE LTD,5.60405,Metformin 500mg tablets,42,51.5135999,-0.05055
210,F84012,10,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jul,6.3,70,ALBION HEALTH CENTRE,6.16605,Metformin 500mg tablets,21,51.51994993,-0.057492667
504,F84123,36,Metformin hydrochloride,06: Endocrine System,E2 0FA,24-Jul,15.12,168,SUTTONS WHARF HEALTH CENTRE,16.14732,Metformin 500mg tablets,14,51.5291892,-0.0417677
4256,F84016,19,Metformin hydrochloride,06: Endocrine System,E2 9LS,24-Jul,160.36,1418.66667,THE MISSION PRACTICE,160.5956,Metformin 500mg modified-release tablets,224,51.53137,-0.05648
49,F84044,7,Metformin hydrochloride,06: Endocrine System,E3 2AT,24-Jul,5.6,24.5,HARLEY GROVE MEDICAL CTR.,6.10694,Metformin 750mg modified-release tablets,7,51.5285212,-0.0288617
245,F84034,35,Metformin hydrochloride,06: Endocrine System,E3 5ED,24-Jul,16.8,163.33333,ST.STEPHENS HEALTH CENTRE,20.734,Metformin 1g modified-release tablets,7,51.5321726,-0.03100495
19264,F84031,86,Metformin hydrochloride,06: Endocrine System,E1 0LS,24-Jul,577.92,6421.33333,THE JUBILEE STREET PRACTICE LTD,463.59033,Metformin 500mg tablets,224,51.5135999,-0.05055
336,F84012,2,Metformin hydrochloride,06: Endocrine System,E1 1BU,24-Jul,12.66,112,ALBION HEALTH CENTRE,12.6848,Metformin 500mg modified-release tablets,168,51.51994993,-0.057492667
112,F84051,2,Metformin hydrochloride,06: Endocrine System,E2 7QU,24-Jul,4.22,37.33333,STROUTS PLACE MEDICAL CENTRE,4.2448,Metformin 500mg modified-release tablets,56,51.52948,-0.0741499
